job_id,model,skill_count,hard_skill_count,soft_skill_count,knowledge_count,avg_confidence,bloom_remember,bloom_understand,bloom_apply,bloom_analyze,bloom_evaluate,bloom_create,bloom_na,coverage_pct,confidence_vh,confidence_h,confidence_mh,confidence_m,confidence_ml,confidence_l,confidence_vl
in-792c7c65733a1995,LLM,4,3,1,3,0.659324831657143,0,0,0,3,0,0,1,0,0,0,0,4,0,0,0
in-792c7c65733a1995,Hybrid,5,4,1,3,0.5918216162864283,0,0,1,3,0,0,1,0.07609417289178523,0,0,0,4,0,0,1
in-2650e0f960a33a06,JobBERT,8,7,1,0,0.8132262748866252,0,0,3,0,3,1,1,0,3,2,0,1,2,0,0
in-2650e0f960a33a06,LLM,10,9,1,13,0.775842893242448,0,0,4,0,3,2,1,0,2,1,4,3,0,0,0
in-2650e0f960a33a06,Hybrid,15,13,2,13,0.7110569349879753,0,0,6,0,5,2,2,0.05375799179565337,2,1,4,5,1,2,0
in-12365ed7bd9554c7,JobBERT,4,4,0,0,0.6506736464724472,0,0,3,0,0,1,0,0,0,0,1,3,0,0,0
in-12365ed7bd9554c7,LLM,9,9,0,4,0.599091060160606,0,0,3,0,0,6,0,0,0,0,0,4,5,0,0
in-12365ed7bd9554c7,Hybrid,12,12,0,4,0.5834315404677616,0,0,6,0,0,6,0,0.12349632222016138,0,1,0,3,5,3,0
in-9816de77297ab668,JobBERT,1,1,0,0,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
in-9816de77297ab668,LLM,4,1,3,5,0.7170944214247299,0,0,0,0,0,1,3,0,0,1,0,3,0,0,0
in-9816de77297ab668,Hybrid,4,1,3,5,0.7448068670749666,0,0,0,0,0,1,3,0.13402981215391332,1,0,0,3,0,0,0
in-97ca47c5f555e42a,JobBERT,5,5,0,4,0.7553620305802075,0,1,1,0,1,2,0,0,0,3,0,2,0,0,0
in-97ca47c5f555e42a,LLM,2,2,0,8,0.7325395597271889,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0
in-97ca47c5f555e42a,Hybrid,6,6,0,8,0.664293309067566,0,1,1,0,1,3,0,0.020917725563049317,1,0,0,3,2,0,0
in-3adbfcd2c67f939d,LLM,2,0,2,0,0.6318091636363637,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0
in-3adbfcd2c67f939d,Hybrid,2,0,2,0,0.6318091636363637,0,0,0,0,0,0,2,0.0,0,0,0,2,0,0,0
in-57793e22513bd508,LLM,6,6,0,11,0.6300684657600002,0,0,4,1,0,1,0,0,0,0,0,4,2,0,0
in-57793e22513bd508,Hybrid,6,6,0,14,0.6300684657600002,0,0,4,1,0,1,0,0.26981321413372383,0,0,0,4,2,0,0
in-1c5a5a5c1628040b,LLM,1,1,0,1,0.6751427212800002,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
in-1c5a5a5c1628040b,Hybrid,1,1,0,1,0.6751427212800002,0,0,1,0,0,0,0,0.06316126294517584,0,0,0,1,0,0,0
in-8e8358720b2049a4,JobBERT,3,2,1,11,0.5068637409736275,0,0,2,0,0,0,1,0,0,0,0,1,0,1,1
in-8e8358720b2049a4,LLM,3,0,3,7,0.614592,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0
in-8e8358720b2049a4,Hybrid,6,2,4,13,0.5100414963894511,0,0,2,0,0,0,4,0.0233566192225934,0,0,0,3,1,0,2
in-edd6ccf5e0d85d3f,LLM,2,0,2,0,0.6372288,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0
in-edd6ccf5e0d85d3f,Hybrid,2,0,2,0,0.6372288,0,0,0,0,0,0,2,0.0,0,0,0,2,0,0,0
in-a54cf9211ca3232d,JobBERT,1,1,0,0,0.5757741514849548,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
in-a54cf9211ca3232d,LLM,4,0,4,0,0.6287760000000001,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0
in-a54cf9211ca3232d,Hybrid,5,1,4,0,0.5951446642375929,0,0,0,0,0,1,4,0.013636769032506652,0,0,0,4,0,1,0
in-731fc34f48c31ddd,LLM,4,3,1,2,0.6379414264800001,0,0,1,0,0,2,1,0,0,0,0,3,1,0,0
in-731fc34f48c31ddd,Hybrid,4,3,1,2,0.6379414264800001,0,0,1,0,0,2,1,0.09432629354925108,0,0,0,3,1,0,0
in-66e35ec4c60e8c65,JobBERT,9,8,1,0,0.8078424252142107,0,0,6,1,0,1,1,0,3,2,1,2,1,0,0
in-66e35ec4c60e8c65,LLM,10,0,10,0,0.8478212508133455,0,0,0,0,0,0,10,0,6,0,4,0,0,0,0
in-66e35ec4c60e8c65,Hybrid,13,3,10,0,0.7438676091075214,0,0,3,0,0,0,10,0.037030767274015164,2,3,5,0,2,1,0
in-ed7c0956d23b6e08,LLM,1,1,0,3,0.69718869504,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
in-ed7c0956d23b6e08,Hybrid,1,1,0,5,0.69718869504,0,0,0,0,0,1,0,0.16976194435056952,0,0,0,1,0,0,0
in-bafe771b70f448ef,LLM,3,0,3,0,0.6290995200000001,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0
in-bafe771b70f448ef,Hybrid,3,0,3,0,0.6290995200000001,0,0,0,0,0,0,3,0.0,0,0,0,3,0,0,0
in-b608315da704076b,JobBERT,1,1,0,9,0.5562846827562267,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
in-b608315da704076b,LLM,5,5,0,6,0.6849519252480001,0,0,0,0,0,5,0,0,0,0,1,4,0,0,0
in-b608315da704076b,Hybrid,6,6,0,11,0.6449645620741636,0,0,1,0,0,5,0,0.2526956486958289,0,0,1,4,0,1,0
in-82c62095c56a09f5,JobBERT,2,2,0,3,0.3657936636646941,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
in-82c62095c56a09f5,LLM,3,3,0,3,0.5614747488000001,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0
in-82c62095c56a09f5,Hybrid,5,5,0,3,0.45393882165270216,0,0,5,0,0,0,0,0.09636053389756531,0,0,0,0,3,0,2
in-54f7e34be407fc22,JobBERT,2,2,0,0,0.5947908103420108,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0
in-54f7e34be407fc22,LLM,4,1,3,1,0.624148884,0,0,1,0,0,0,3,0,0,0,0,3,1,0,0
in-54f7e34be407fc22,Hybrid,6,3,3,1,0.5747101387578696,0,0,3,0,0,0,3,0.020455779527363025,0,0,0,3,1,2,0
in-d5c2072747d98126,LLM,1,1,0,3,0.6653377440000001,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
in-d5c2072747d98126,Hybrid,1,1,0,3,0.6653377440000001,0,0,0,0,0,1,0,0.06911258808827095,0,0,0,1,0,0,0
in-e8411fca8ec06a8c,LLM,5,4,1,0,0.6329728270080002,0,0,2,0,0,2,1,0,0,0,0,4,1,0,0
in-e8411fca8ec06a8c,Hybrid,5,4,1,0,0.6329728270080002,0,0,2,0,0,2,1,0.0719235424974226,0,0,0,4,1,0,0
in-4e2c7333fb3867a6,JobBERT,3,3,0,2,0.730144658018791,0,0,3,0,0,0,0,0,0,1,0,2,0,0,0
in-4e2c7333fb3867a6,LLM,3,3,0,2,0.6998793546618205,0,0,3,0,0,0,0,0,0,1,0,2,0,0,0
in-4e2c7333fb3867a6,Hybrid,5,5,0,2,0.6697770717262908,0,0,5,0,0,0,0,0.11431741065303898,1,0,0,2,2,0,0
in-8f6c36d10ffe8c6f,JobBERT,6,5,1,0,0.8184310929059704,2,0,2,0,0,1,1,0,2,2,0,2,0,0,0
in-8f6c36d10ffe8c6f,LLM,7,0,7,0,0.7534234400741205,0,0,0,0,0,0,7,0,0,3,0,4,0,0,0
in-8f6c36d10ffe8c6f,Hybrid,8,1,7,0,0.736238324070196,1,0,0,0,0,0,7,0.01492392207876364,1,3,0,2,2,0,0
in-17ea04997c6f7520,LLM,1,0,1,0,0.6306048000000001,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
in-17ea04997c6f7520,Hybrid,1,0,1,0,0.6306048000000001,0,0,0,0,0,0,1,0.0,0,0,0,1,0,0,0
in-4dd4be4468b8f8b5,JobBERT,22,22,0,9,0.7487900526146496,0,1,12,3,3,3,0,0,2,8,1,11,0,0,0
in-4dd4be4468b8f8b5,LLM,33,27,6,18,0.7112896364502207,0,1,13,6,4,3,6,0,1,7,10,9,6,0,0
in-4dd4be4468b8f8b5,Hybrid,49,43,6,18,0.6682470531980708,0,2,23,7,7,4,6,0.14438794298071997,3,6,9,14,11,6,0
in-036c776371efd2b7,JobBERT,3,3,0,0,0.8578724339171274,0,0,2,0,0,1,0,0,2,0,0,1,0,0,0
in-036c776371efd2b7,LLM,3,2,1,1,0.8661351491021746,0,0,1,0,0,1,1,0,2,0,0,1,0,0,0
in-036c776371efd2b7,Hybrid,3,2,1,1,0.8878744122321213,0,0,1,0,0,1,1,0.12746409368665998,1,1,1,0,0,0,0
in-fc00c70672996923,LLM,1,1,0,2,0.6636568907520001,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
in-fc00c70672996923,Hybrid,1,1,0,2,0.6636568907520001,0,0,0,0,1,0,0,0.11538300615146228,0,0,0,1,0,0,0
in-3974672cef9dd264,JobBERT,3,3,0,0,0.6424817961416817,1,0,1,0,0,1,0,0,0,0,0,3,0,0,0
in-3974672cef9dd264,LLM,3,3,0,2,0.6495215750400002,0,0,1,0,0,2,0,0,0,0,0,2,1,0,0
in-3974672cef9dd264,Hybrid,5,5,0,2,0.6139457255045793,1,0,1,0,0,3,0,0.15646656774356615,0,0,1,1,3,0,0
in-15fc9d5bf30a4f52,LLM,2,2,0,1,0.5687267040000001,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0
in-15fc9d5bf30a4f52,Hybrid,2,2,0,1,0.5687267040000001,0,0,2,0,0,0,0,0.0,0,0,0,0,2,0,0
in-78cf01cb605e5896,JobBERT,4,4,0,6,0.7428107275103293,0,0,2,0,0,2,0,0,0,0,3,1,0,0,0
in-78cf01cb605e5896,Hybrid,4,4,0,6,0.5942485820082635,0,0,2,0,0,2,0,0.06050330115853296,0,0,0,3,1,0,0
in-032bc9411bdc659a,JobBERT,6,5,1,0,0.7541280315449251,0,0,5,0,0,0,1,0,2,1,0,1,2,0,0
